|NAME                     |ADDRESS                  |CONSUMER_COUNT |MESSAGE_COUNT |MESSAGES_ADDED |DELIVERING_COUNT |MESSAGES_ACKED |
|SOI.REQ.INT.HK.ORCHSVC_V4_4|SOI.REQ.INT.HK.ORCHSVC_V4_4|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.PARTYAUTHENTICATION.V1_0.SD|SOI.REQ.INT.HK.PARTYAUTHENTICATION.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.PARTYDATAMANAGEMENT.V1_0.SD|SOI.REQ.INT.HK.PARTYDATAMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.PARTYDATAMANAGEMENT.V1_0.SD.MED|SOI.REQ.INT.HK.PARTYDATAMANAGEMENT.V1_0.SD.MED|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.PARTYDATAMANAGEMENT_2.V1_0.SD|SOI.REQ.INT.HK.PARTYDATAMANAGEMENT_2.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.PAYMENTEXECUTION.V1_0.SD|SOI.REQ.INT.HK.PAYMENTEXECUTION.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.PAYMENTORDER.V1_0.IBHK|SOI.REQ.INT.HK.PAYMENTORDER.V1_0.IBHK|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.PAYMENTORDER.V1_0.SD|SOI.REQ.INT.HK.PAYMENTORDER.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.PAYMENTORDER.V1_0.SD.BILLPAY|SOI.REQ.INT.HK.PAYMENTORDER.V1_0.SD.BILLPAY|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.POSITIONKEEPING.V1_0.SD|SOI.REQ.INT.HK.POSITIONKEEPING.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.POSITIONMANAGEMENT.V1_0.SD|SOI.REQ.INT.HK.POSITIONMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.PUBLICREFERENCEDATAMANAGEMENT.V1_0.SD|SOI.REQ.INT.HK.PUBLICREFERENCEDATAMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.PWEBHK.SVC1.FW1_5.V1|SOI.REQ.INT.HK.PWEBHK.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V1_0|SOI.REQ.INT.HK.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V1_0.ISMOHK|SOI.REQ.INT.HK.REFERENCEDATA.PARTY.PARTYDATAMANAGEMENT.V1_0.ISMOHK|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.REFERENCEDATA.PARTY.PARTYPROFILE.V1_0|SOI.REQ.INT.HK.REFERENCEDATA.PARTY.PARTYPROFILE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.REMITTANCEEXECUTION.V1_0.SD|SOI.REQ.INT.HK.REMITTANCEEXECUTION.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.REQUESTCORRESPONDENCE.V1_0|SOI.REQ.INT.HK.REQUESTCORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSERVICE.CHANNELSPECIFIC.EBRANCHMANAGEMENT.V4_0|SOI.REQ.INT.HK.SALESANDSERVICE.CHANNELSPECIFIC.EBRANCHMANAGEMENT.V4_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSERVICE.CUSTOMERMANAGEMENT.CUSTOMERACCESSENTITLEMENT.V1_0|SOI.REQ.INT.HK.SALESANDSERVICE.CUSTOMERMANAGEMENT.CUSTOMERACCESSENTITLEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_0|SOI.REQ.INT.HK.SALESANDSERVICES.CROSSCHANNEL.CONTACTDIALOGUE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_0|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_1.ISMOHK|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.LEAD_OPPORTUNITYMANAGEMENT.V1_1.ISMOHK|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_0.ISMOHK|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_0.ISMOHK|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_1.ISMOHK|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_1.ISMOHK|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_2.ISMOHK|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_2.ISMOHK|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_3.ISMOHK|SOI.REQ.INT.HK.SALESANDSERVICES.SALES.PROSPECTMANAGEMENT.V1_3.ISMOHK|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSERVICES.SERVICING.SERVICINGISSUE.V1_0.ISMOHK|SOI.REQ.INT.HK.SALESANDSERVICES.SERVICING.SERVICINGISSUE.V1_0.ISMOHK|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.SALESANDSVCS.CUSTMGMT.CUSTACCENTITLEMENT.V1_0|SOI.REQ.INT.HK.SALESANDSVCS.CUSTMGMT.CUSTACCENTITLEMENT.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.HK.TRANSACTIONHISTORYAPPLICATION.V1_0|SOI.REQ.INT.HK.TRANSACTIONHISTORYAPPLICATION.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IAMSG.SVC1.FW1_5.V1|SOI.REQ.INT.IAMSG.SVC1.FW1_5.V1|1              |0             |0              |0                |0              |
|SOI.REQ.INT.IBCN.MED.FW1_4.V1_0|SOI.REQ.INT.IBCN.MED.FW1_4.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBHK.SVC1.FW1_3.V1|SOI.REQ.INT.IBHK.SVC1.FW1_3.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBHK_MED1_FW1_5.V1_0|SOI.REQ.INT.IBHK_MED1_FW1_5.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBHK_SVC1_FW1_6.V1_0|SOI.REQ.INT.IBHK_SVC1_FW1_6.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBHK_SVC2_FW1_6.V1_0|SOI.REQ.INT.IBHK_SVC2_FW1_6.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBHK_SVC3_FW1_6.V1_0|SOI.REQ.INT.IBHK_SVC3_FW1_6.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBRH1.ORCHSVC.INQPARTYPROD.FW1_0_V1|SOI.REQ.INT.IBRH1.ORCHSVC.INQPARTYPROD.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBRH1.ORCHSVC.INQPARTYPROF.FW1_0_V1|SOI.REQ.INT.IBRH1.ORCHSVC.INQPARTYPROF.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBRH1.ORCHSVC.ONBOARDPARTY.FW1_0_V1|SOI.REQ.INT.IBRH1.ORCHSVC.ONBOARDPARTY.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBRH1.ORCHSVC.PARTYPROFMOD.FW1_0_V1|SOI.REQ.INT.IBRH1.ORCHSVC.PARTYPROFMOD.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBRH1.ORCHSVC.PSEUDOLRMMOD.FW1_0_V1|SOI.REQ.INT.IBRH1.ORCHSVC.PSEUDOLRMMOD.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBRH1.SVC1.FW1_4.V1|SOI.REQ.INT.IBRH1.SVC1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBRH1.SVC2.FW1_4.V1|SOI.REQ.INT.IBRH1.SVC2.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBRS.SVC1.FW1_4.V1|SOI.REQ.INT.IBRS.SVC1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBSG.SVC10.FW1_5.V1|SOI.REQ.INT.IBSG.SVC10.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBSG.SVC11.FW1_5.V1|SOI.REQ.INT.IBSG.SVC11.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBSG.SVC2.FW2_3.V1|SOI.REQ.INT.IBSG.SVC2.FW2_3.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBSG.SVC6.FW1_5.V1|SOI.REQ.INT.IBSG.SVC6.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBSG.SVC7.FW1_5.V1|SOI.REQ.INT.IBSG.SVC7.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBSG.SVC9.FW1_5.V1|SOI.REQ.INT.IBSG.SVC9.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBSG3.SVC1.FW1_5.V1|SOI.REQ.INT.IBSG3.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBSG4.SVC1.FW1_5.V1|SOI.REQ.INT.IBSG4.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBSG5.SVC1.FW1_5.V1|SOI.REQ.INT.IBSG5.SVC1.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IBTW_MED_FW1_4_V1|SOI.REQ.INT.IBTW_MED_FW1_4_V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICAL.OL.FW2_6|SOI.REQ.INT.ICAL.OL.FW2_6|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICAL.OL420.FW2_6|SOI.REQ.INT.ICAL.OL420.FW2_6|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICAL.SVC1.FW1_2.V1|SOI.REQ.INT.ICAL.SVC1.FW1_2.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICAL.SVC10.FW1_5.V1|SOI.REQ.INT.ICAL.SVC10.FW1_5.V1|1              |0             |34             |0                |34             |
|SOI.REQ.INT.ICAL.SVC12.FW1_5.V1|SOI.REQ.INT.ICAL.SVC12.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICAL.SVC2.FW1_2.V1|SOI.REQ.INT.ICAL.SVC2.FW1_2.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICAL.SVC3.FW1_4.V1|SOI.REQ.INT.ICAL.SVC3.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICAL.SVC3.FW1_5.V1|SOI.REQ.INT.ICAL.SVC3.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICAL.SVC5.FW1_5.V1|SOI.REQ.INT.ICAL.SVC5.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICAL.SVC7.FW1_5.V1|SOI.REQ.INT.ICAL.SVC7.FW1_5.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICAL.SVC8.FW1_5.V1|SOI.REQ.INT.ICAL.SVC8.FW1_5.V1|1              |0             |38             |0                |38             |
|SOI.REQ.INT.ICAL.SVC9.FW1_5.V1|SOI.REQ.INT.ICAL.SVC9.FW1_5.V1|1              |0             |464            |0                |464            |
|SOI.REQ.INT.ICALHK1.ORCHSVC.INQPARTYPROD.FW1_0_V1|SOI.REQ.INT.ICALHK1.ORCHSVC.INQPARTYPROD.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICALHK1.ORCHSVC.INQPARTYPROF.FW1_0_V1|SOI.REQ.INT.ICALHK1.ORCHSVC.INQPARTYPROF.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICALHK1.ORCHSVC.ONBOARDPARTY.FW1_0_V1|SOI.REQ.INT.ICALHK1.ORCHSVC.ONBOARDPARTY.FW1_0_V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICALHK1.SVC1.FW1_4.V1|SOI.REQ.INT.ICALHK1.SVC1.FW1_4.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICOM.MED1.FW2_3.V1|SOI.REQ.INT.ICOM.MED1.FW2_3.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.ICOM.SVC1.FW2_3.V1|SOI.REQ.INT.ICOM.SVC1.FW2_3.V1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_1|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_1.AsyncFlow|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_1.AsyncFlow|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_1.RETRY|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_1.RETRY|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_1.RETRYPROCESSOR|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_1.RETRYPROCESSOR|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_1.RETRYTRIGGER|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_1.RETRYTRIGGER|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_2|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_2|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_2.AsyncFlow|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_2.AsyncFlow|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_2.BSFRETRYPROCESSOR|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_2.BSFRETRYPROCESSOR|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_2.RETRY|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_2.RETRY|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_2.RETRYTRIGGER|SOI.REQ.INT.IN.BUSINESSSCENARIOS.MOBILEBANKING.ONBOARDCUSTOMER.V1_2.RETRYTRIGGER|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.ARCHIVESERVICES.V1_0|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.ARCHIVESERVICES.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCE.V1_0|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCEBATCH.V1_0|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCEBATCH.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCEBATCH.V1_0.EMAIL|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCEBATCH.V1_0.EMAIL|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCEBATCH.V1_0.EVENT|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCEBATCH.V1_0.EVENT|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCEBATCH.V1_0.PUSH|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCEBATCH.V1_0.PUSH|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCEBATCH.V1_0.SMS|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.CORRESPONDENCEBATCH.V1_0.SMS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.DOCUMENTSERVICES.V1_0|SOI.REQ.INT.IN.BUSINESSSUPPORT.DOCUMENTMANAGEMENTANDARCHIVE.DOCUMENTSERVICES.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSUPPORT.ITMANAGEMENT.SYSTEMSASSURANCE.V1_0|SOI.REQ.INT.IN.BUSINESSSUPPORT.ITMANAGEMENT.SYSTEMSASSURANCE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.BUSINESSSUPPORT.ITMANAGEMENT.SYSTEMSOPERATIONS.V1_0|SOI.REQ.INT.IN.BUSINESSSUPPORT.ITMANAGEMENT.SYSTEMSOPERATIONS.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.POSITIONKEEPING.V1_1|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.POSITIONKEEPING.V1_1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.POSITIONKEEPINGADAPTER.V1_0|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.POSITIONKEEPINGADAPTER.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.POSITIONKEEPINGBATCH_IN_V1_0.FILETRANSFER|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.POSITIONKEEPINGBATCH_IN_V1_0.FILETRANSFER|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.CARDS.CARDFACILITY.V1_1|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.CARDS.CARDFACILITY.V1_1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.CARDS.CARDFACILITYADAPTER.V1_1|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.CARDS.CARDFACILITYADAPTER.V1_1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.CARDS.CARDFACILITYBATCH_IN_V1_0.FILETRANSFER|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.CARDS.CARDFACILITYBATCH_IN_V1_0.FILETRANSFER|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.CONSUMERLOANSANDDEPOSITS.DEPOSITACCOUNT.V1_1|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.CONSUMERLOANSANDDEPOSITS.DEPOSITACCOUNT.V1_1|0              |0             |0              |0                |0              |
|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.CONSUMERLOANSANDDEPOSITS.DEPOSITACCOUNTBATCH.V1_0|SOI.REQ.INT.IN.OPERATIONSANDEXECUTION.CONSUMERLOANSANDDEPOSITS.DEPOSITACCOUNTBATCH.V1_0|0              |0             |0              |0                |0              |
